id,lemma,swedish,english,partOfSpeech,frequencyRank,cefrLevel,packIds,tags,priority,exampleSv,exampleEn,phonetic,audioUrl,notes,normalizedKey,isPhrase,sources
sv_000001,dag,dag,day,noun,1,A1,a1_core,daily_life | common | high_priority,5,Dag används ofta i vardaglig svenska.,Day is often used in everyday Swedish.,,,seed dictionary enrichment,dag|noun,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00001""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00001""}]"
sv_000081,glömma,glömma,forget,verb,81,A1,a1_core,common | verb | high_priority,5,Glömma används ofta i vardaglig svenska.,Forget is often used in everyday Swedish.,,,seed dictionary enrichment,glömma|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00081""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00081""}]"
sv_000082,minnas,minnas,remember,verb,82,A1,a1_core,common | verb | high_priority,5,Minnas används ofta i vardaglig svenska.,Remember is often used in everyday Swedish.,,,seed dictionary enrichment,minnas|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00082""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00082""}]"
sv_000083,köpa,köpa,buy,verb,83,A1,a1_core,common | verb | high_priority,5,Köpa används ofta i vardaglig svenska.,Buy is often used in everyday Swedish.,,,seed dictionary enrichment,köpa|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00083""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00083""}]"
sv_000084,betala,betala,pay,verb,84,A1,a1_core,common | verb | high_priority,5,Betala används ofta i vardaglig svenska.,Pay is often used in everyday Swedish.,,,seed dictionary enrichment,betala|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00084""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00084""}]"
sv_000085,äta,äta,eat,verb,85,A1,a1_core,common | verb | high_priority,5,Äta används ofta i vardaglig svenska.,Eat is often used in everyday Swedish.,,,seed dictionary enrichment,äta|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00085""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00085""}]"
sv_000086,dricka,dricka,drink,verb,86,A1,a1_core,common | verb | high_priority,5,Dricka används ofta i vardaglig svenska.,Drink is often used in everyday Swedish.,,,seed dictionary enrichment,dricka|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00086""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00086""}]"
sv_000087,sova,sova,sleep,verb,87,A1,a1_core,common | verb | high_priority,5,Sova används ofta i vardaglig svenska.,Sleep is often used in everyday Swedish.,,,seed dictionary enrichment,sova|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00087""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00087""}]"
sv_000088,vakna,vakna,wake up,verb,88,A1,a1_core,common | verb | high_priority,5,Vakna används ofta i vardaglig svenska.,Wake up is often used in everyday Swedish.,,,seed dictionary enrichment,vakna|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00088""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00088""}]"
sv_000089,öppna,öppna,open,verb,89,A1,a1_core,common | verb | high_priority,5,Öppna används ofta i vardaglig svenska.,Open is often used in everyday Swedish.,,,seed dictionary enrichment,öppna|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00089""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00089""}]"
sv_000090,stänga,stänga,close,verb,90,A1,a1_core,common | verb | high_priority,5,Stänga används ofta i vardaglig svenska.,Close is often used in everyday Swedish.,,,seed dictionary enrichment,stänga|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00090""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00090""}]"
sv_000091,skicka,skicka,send,verb,91,A1,a1_core,common | verb | high_priority,5,Skicka används ofta i vardaglig svenska.,Send is often used in everyday Swedish.,,,seed dictionary enrichment,skicka|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00091""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00091""}]"
sv_000092,läsa,läsa,read,verb,92,A1,a1_core,common | verb | high_priority,5,Läsa används ofta i vardaglig svenska.,Read is often used in everyday Swedish.,,,seed dictionary enrichment,läsa|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00092""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00092""}]"
sv_000093,skriva,skriva,write,verb,93,A1,a1_core,common | verb | high_priority,5,Skriva används ofta i vardaglig svenska.,Write is often used in everyday Swedish.,,,seed dictionary enrichment,skriva|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00093""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00093""}]"
sv_000094,prata,prata,talk,verb,94,A1,a1_core,common | verb | high_priority,5,Prata används ofta i vardaglig svenska.,Talk is often used in everyday Swedish.,,,seed dictionary enrichment,prata|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00094""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00094""}]"
sv_000095,lyssna,lyssna,listen,verb,95,A1,a1_core,common | verb | high_priority,5,Lyssna används ofta i vardaglig svenska.,Listen is often used in everyday Swedish.,,,seed dictionary enrichment,lyssna|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00095""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00095""}]"
sv_000096,vänta,vänta,wait,verb,96,A1,a1_core,common | verb | high_priority,5,Vänta används ofta i vardaglig svenska.,Wait is often used in everyday Swedish.,,,seed dictionary enrichment,vänta|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00096""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00096""}]"
sv_000097,hjälpa,hjälpa,help,verb,97,A1,a1_core,common | verb | high_priority,5,Hjälpa används ofta i vardaglig svenska.,Help is often used in everyday Swedish.,,,seed dictionary enrichment,hjälpa|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00097""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00097""}]"
sv_000098,använda,använda,use,verb,98,A1,a1_core,common | verb | high_priority,5,Använda används ofta i vardaglig svenska.,Use is often used in everyday Swedish.,,,seed dictionary enrichment,använda|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00098""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00098""}]"
sv_000099,arbeta,arbeta,work,verb,99,A1,a1_core,common | verb | high_priority,5,Arbeta används ofta i vardaglig svenska.,Work is often used in everyday Swedish.,,,seed dictionary enrichment,arbeta|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00099""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00099""}]"
sv_000100,resa,resa,travel,verb,100,A1,a1_core,common | verb | high_priority,5,Resa används ofta i vardaglig svenska.,Travel is often used in everyday Swedish.,,,seed dictionary enrichment,resa|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00100""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00100""}]"
sv_000101,möta,möta,meet,verb,101,A1,a1_core,common | verb | high_priority,5,Möta används ofta i vardaglig svenska.,Meet is often used in everyday Swedish.,,,seed dictionary enrichment,möta|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00101""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00101""}]"
sv_000102,tänka,tänka,think,verb,102,A1,a1_core,common | verb | high_priority,5,Tänka används ofta i vardaglig svenska.,Think is often used in everyday Swedish.,,,seed dictionary enrichment,tänka|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00102""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00102""}]"
sv_000103,känna,känna,feel,verb,103,A1,a1_core,common | verb | high_priority,5,Känna används ofta i vardaglig svenska.,Feel is often used in everyday Swedish.,,,seed dictionary enrichment,känna|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00103""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00103""}]"
sv_000104,förklara,förklara,explain,verb,104,A1,a1_core,common | verb | high_priority,5,Förklara används ofta i vardaglig svenska.,Explain is often used in everyday Swedish.,,,seed dictionary enrichment,förklara|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00104""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00104""}]"
sv_000105,ändra,ändra,change,verb,105,A1,a1_core,common | verb | high_priority,5,Ändra används ofta i vardaglig svenska.,Change is often used in everyday Swedish.,,,seed dictionary enrichment,ändra|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00105""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00105""}]"
sv_000106,jämföra,jämföra,compare,verb,106,A1,a1_core,common | verb | high_priority,5,Jämföra används ofta i vardaglig svenska.,Compare is often used in everyday Swedish.,,,seed dictionary enrichment,jämföra|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00106""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00106""}]"
sv_000107,fortsätta,fortsätta,continue,verb,107,A1,a1_core,common | verb | high_priority,5,Fortsätta används ofta i vardaglig svenska.,Continue is often used in everyday Swedish.,,,seed dictionary enrichment,fortsätta|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00107""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00107""}]"
sv_000108,förbättra,förbättra,improve,verb,108,A1,a1_core,common | verb | high_priority,5,Förbättra används ofta i vardaglig svenska.,Improve is often used in everyday Swedish.,,,seed dictionary enrichment,förbättra|verb,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00108""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00108""}]"
sv_000109,stor,stor,big,adjective,109,A1,a1_core,description | common | high_priority,5,Stor används ofta i vardaglig svenska.,Big is often used in everyday Swedish.,,,seed dictionary enrichment,stor|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00109""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00109""}]"
sv_000110,liten,liten,small,adjective,110,A1,a1_core,description | common | high_priority,5,Liten används ofta i vardaglig svenska.,Small is often used in everyday Swedish.,,,seed dictionary enrichment,liten|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00110""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00110""}]"
sv_000111,bra,bra,good,adjective,111,A1,a1_core,description | common | high_priority,5,Bra används ofta i vardaglig svenska.,Good is often used in everyday Swedish.,,,seed dictionary enrichment,bra|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00111""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00111""}]"
sv_000112,dålig,dålig,bad,adjective,112,A1,a1_core,description | common | high_priority,5,Dålig används ofta i vardaglig svenska.,Bad is often used in everyday Swedish.,,,seed dictionary enrichment,dålig|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00112""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00112""}]"
sv_000113,viktig,viktig,important,adjective,113,A1,a1_core,description | common | high_priority,5,Viktig används ofta i vardaglig svenska.,Important is often used in everyday Swedish.,,,seed dictionary enrichment,viktig|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00113""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00113""}]"
sv_000114,vanlig,vanlig,common,adjective,114,A1,a1_core,description | common | high_priority,5,Vanlig används ofta i vardaglig svenska.,Common is often used in everyday Swedish.,,,seed dictionary enrichment,vanlig|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00114""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00114""}]"
sv_000115,enkel,enkel,simple,adjective,115,A1,a1_core,description | common | high_priority,5,Enkel används ofta i vardaglig svenska.,Simple is often used in everyday Swedish.,,,seed dictionary enrichment,enkel|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00115""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00115""}]"
sv_000116,svår,svår,difficult,adjective,116,A1,a1_core,description | common | high_priority,5,Svår används ofta i vardaglig svenska.,Difficult is often used in everyday Swedish.,,,seed dictionary enrichment,svår|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00116""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00116""}]"
sv_000117,snabb,snabb,fast,adjective,117,A1,a1_core,description | common | high_priority,5,Snabb används ofta i vardaglig svenska.,Fast is often used in everyday Swedish.,,,seed dictionary enrichment,snabb|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00117""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00117""}]"
sv_000118,långsam,långsam,slow,adjective,118,A1,a1_core,description | common | high_priority,5,Långsam används ofta i vardaglig svenska.,Slow is often used in everyday Swedish.,,,seed dictionary enrichment,långsam|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00118""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00118""}]"
sv_000119,ny,ny,new,adjective,119,A1,a1_core,description | common | high_priority,5,Ny används ofta i vardaglig svenska.,New is often used in everyday Swedish.,,,seed dictionary enrichment,ny|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00119""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00119""}]"
sv_000120,gammal,gammal,old,adjective,120,A1,a1_core,description | common | high_priority,5,Gammal används ofta i vardaglig svenska.,Old is often used in everyday Swedish.,,,seed dictionary enrichment,gammal|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00120""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00120""}]"
sv_000121,trött,trött,tired,adjective,121,A1,a1_core,description | common | high_priority,5,Trött används ofta i vardaglig svenska.,Tired is often used in everyday Swedish.,,,seed dictionary enrichment,trött|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00121""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00121""}]"
sv_000122,redo,redo,ready,adjective,122,A1,a1_core,description | common | high_priority,5,Redo används ofta i vardaglig svenska.,Ready is often used in everyday Swedish.,,,seed dictionary enrichment,redo|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00122""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00122""}]"
sv_000123,glad,glad,happy,adjective,123,A1,a1_core,description | common | high_priority,5,Glad används ofta i vardaglig svenska.,Happy is often used in everyday Swedish.,,,seed dictionary enrichment,glad|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00123""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00123""}]"
sv_000124,ledsen,ledsen,sad,adjective,124,A1,a1_core,description | common | high_priority,5,Ledsen används ofta i vardaglig svenska.,Sad is often used in everyday Swedish.,,,seed dictionary enrichment,ledsen|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00124""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00124""}]"
sv_000125,säker,säker,safe,adjective,125,A1,a1_core,description | common | high_priority,5,Säker används ofta i vardaglig svenska.,Safe is often used in everyday Swedish.,,,seed dictionary enrichment,säker|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00125""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00125""}]"
sv_000126,osäker,osäker,uncertain,adjective,126,A1,a1_core,description | common | high_priority,5,Osäker används ofta i vardaglig svenska.,Uncertain is often used in everyday Swedish.,,,seed dictionary enrichment,osäker|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00126""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00126""}]"
sv_000127,tydlig,tydlig,clear,adjective,127,A1,a1_core,description | common | high_priority,5,Tydlig används ofta i vardaglig svenska.,Clear is often used in everyday Swedish.,,,seed dictionary enrichment,tydlig|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00127""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00127""}]"
sv_000128,oklar,oklar,unclear,adjective,128,A1,a1_core,description | common | high_priority,5,Oklar används ofta i vardaglig svenska.,Unclear is often used in everyday Swedish.,,,seed dictionary enrichment,oklar|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00128""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00128""}]"
sv_000129,billig,billig,cheap,adjective,129,A1,a1_core,description | common | high_priority,5,Billig används ofta i vardaglig svenska.,Cheap is often used in everyday Swedish.,,,seed dictionary enrichment,billig|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00129""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00129""}]"
sv_000130,dyr,dyr,expensive,adjective,130,A1,a1_core,description | common | high_priority,5,Dyr används ofta i vardaglig svenska.,Expensive is often used in everyday Swedish.,,,seed dictionary enrichment,dyr|adjective,False,"[{""name"": ""seed_backbone"", ""sourceId"": ""seed-00130""}, {""name"": ""seed_dictionary"", ""sourceId"": ""dict-seed-00130""}]"
